squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
64055,18,1,1,39,44679,1,4,1995,0,1,629,5658,231,1,7,6159047
91191,1,0,0,65,73215,7,5,2005,0,1,7174,6972,617,0,6,9618638
54435,83,0,0,7,15114,2,1,2017,0,1,3623,1665,267,0,3,5510535
80405,16,0,0,34,46893,2,1,2012,1,0,5812,6761,765,0,1,8688882
94446,79,1,1,74,94882,3,7,1990,0,1,4750,6912,552,0,4,9363151
31173,24,1,1,13,16595,8,10,2021,0,0,3844,9677,380,0,5,3324761
77691,71,0,1,77,42377,5,1,1992,1,0,8394,2650,920,1,3,7021055
11951,44,1,0,99,29467,1,6,2013,1,1,6823,5418,169,0,3,1170323
62227,50,0,0,11,62304,8,6,2007,1,1,4489,8258,310,0,9,6668933
33245,88,0,1,21,84667,7,4,2018,0,1,6357,3415,751,1,8,3897796
56094,6,1,0,19,32496,8,1,2004,0,0,9346,4422,467,0,5,6513685
16055,2,1,0,81,79356,2,3,2003,1,0,9699,9342,889,1,4,1915075
18479,18,1,1,59,39335,7,1,2005,0,0,9045,7696,461,1,7,2426430
59619,19,0,1,11,31392,4,4,2013,1,0,6963,819,893,0,1,5106604
49926,59,0,1,43,40618,9,8,2002,1,0,6595,3881,642,1,10,4341821
32660,58,1,1,7,10925,6,8,2000,0,1,4994,8783,846,0,8,2947445
89402,72,0,1,72,6551,9,7,1994,1,1,6047,2565,716,1,6,8156441
17445,4,0,0,94,7455,8,5,2012,0,0,7273,4065,987,0,1,907606.2
31306,30,1,0,49,73909,1,4,2009,1,0,8103,4297,418,0,1,3477764
77030,56,1,1,36,47738,8,10,2020,1,1,847,8138,184,1,4,6663046
93029,4,1,1,34,91268,2,1,2005,0,0,6166,5117,303,1,6,8575468
82357,49,1,0,1,66155,6,3,1998,1,1,1660,5116,426,0,0,8563555
50797,18,1,0,21,2527,6,10,1994,0,0,5706,5647,415,0,7,3930570
66867,14,1,0,58,92542,4,4,2018,1,1,6952,8746,504,0,7,5684138
55346,97,0,0,11,6995,9,6,2016,0,1,6393,5865,679,0,4,6034040
13363,57,0,0,75,47627,10,10,2021,0,0,209,1777,240,1,2,2068750
70132,49,0,1,75,3948,6,5,2012,0,1,5198,3616,367,0,9,6629945
32684,16,1,0,27,85333,7,8,2012,1,1,1969,9644,689,0,8,3156351
3628,54,0,0,95,86628,5,9,2014,1,0,4957,5927,690,0,4,769490.4
50552,81,0,0,63,42782,10,9,2016,1,1,6507,3928,307,1,7,4160898
20121,52,1,0,35,83906,6,5,2013,1,1,4215,5746,497,1,6,2340389
51958,41,0,1,97,39428,2,2,2003,0,0,3552,1530,822,0,6,5345076
25289,44,1,1,99,92676,2,1,2001,1,1,409,80,715,1,1,2727727
14172,10,1,0,19,32348,5,6,1998,0,1,5645,2749,997,0,0,1701883
35059,87,0,0,63,42683,7,10,2002,0,0,5377,6303,146,1,5,4433670
66139,56,1,1,53,30380,6,7,2005,1,1,2867,6929,623,0,3,6649276
82445,74,0,1,14,92381,6,7,2002,0,1,7195,3059,467,0,8,8992549
33116,41,0,0,67,33675,9,6,2016,0,0,8316,4989,170,0,4,3936965
50552,32,0,1,71,94440,1,5,2003,0,0,7341,4727,408,1,6,4456277
41810,23,0,1,65,67529,7,2,1997,1,0,7419,4511,260,1,4,3614973
93649,22,0,1,12,77691,8,2,1999,1,1,6119,7836,970,0,3,8688246
85625,8,0,0,7,63476,4,1,2005,0,0,2074,9939,121,1,9,8289416
34744,85,1,1,47,49111,5,1,2014,0,0,5010,3406,990,1,0,2526548
37161,8,0,1,33,97960,3,7,2006,0,0,9587,471,238,0,3,2512757
56503,61,1,1,36,9761,10,7,1996,1,0,4321,8989,923,0,0,5412719
89523,64,0,1,93,877,4,1,2007,1,0,7915,8636,753,1,2,8088671
66256,43,0,0,90,4372,4,3,2004,0,0,5622,1788,890,0,2,6542790
22678,73,1,0,2,94102,10,10,1997,0,1,5833,6135,574,0,1,2735073
77172,88,1,0,42,51700,8,9,2014,0,0,750,6689,728,1,7,7920545
8046,7,0,1,76,62688,8,8,2001,0,0,6823,9422,106,0,1,349348.1
23356,89,1,0,100,96416,5,7,2013,0,0,8350,4046,990,1,10,2165568
9322,88,0,1,21,81560,1,5,2012,1,0,4859,4985,999,0,0,1166563
32897,84,1,1,15,40370,1,1,1993,0,0,884,3358,279,0,1,2841397
58722,13,1,1,47,65001,9,1,2017,0,0,6806,6563,259,0,5,4771956
56546,91,1,1,31,62197,6,2,2006,0,1,1001,5368,938,1,10,6333186
71394,71,1,1,12,23417,8,5,1990,0,1,9738,9613,727,0,0,7629924
83429,8,0,0,96,78742,4,2,1998,0,1,8896,9058,572,0,5,8805028
80678,69,1,1,80,6921,10,10,2014,0,0,27,8936,551,0,6,8316890
65561,45,0,1,25,64707,10,5,1999,0,1,6575,7822,631,0,8,5619900
24818,51,0,1,45,69246,9,2,1996,1,1,9210,2171,652,0,0,2913992
40187,15,0,0,69,61859,5,3,1999,0,0,405,8881,695,1,1,3633731
12717,71,1,1,51,27569,10,5,1998,0,0,8060,6548,517,1,2,554384.8
31715,54,1,1,76,25288,1,10,2002,0,0,4815,6098,435,1,2,2551726
35722,25,0,0,3,20526,4,9,2003,0,0,2304,5810,899,0,3,3615493
11419,92,0,1,80,34430,9,9,2010,1,1,2664,182,759,0,1,1664956
44190,3,0,0,89,39915,5,5,2001,0,0,8228,4928,254,0,5,5586648
13059,33,1,1,40,68790,5,2,2020,0,0,5838,262,901,1,9,1245618
33158,100,0,1,41,32690,2,10,1990,0,0,1083,7452,452,1,3,3411873
96616,32,0,0,48,62209,4,10,2004,0,1,994,131,565,1,10,9855378
10110,58,1,0,30,52406,4,3,2018,0,1,9147,3784,926,1,6,518052.8
62507,87,0,1,12,53535,7,9,1999,0,1,6298,2005,539,1,9,5661598
94939,25,0,1,53,866,9,10,2009,0,0,3625,4006,940,1,9,9118030
25804,55,0,0,57,20785,3,1,2004,0,1,9177,3340,145,0,2,2701740
16066,35,1,0,24,25611,1,3,2003,1,1,792,9480,401,1,8,1584988
11343,81,0,1,73,71442,7,5,1996,0,0,3196,801,263,1,8,1756642
14234,47,0,1,67,52425,2,6,2013,1,1,1285,8215,987,1,5,1423927
23579,58,1,1,82,2799,4,5,1996,1,0,1637,2920,527,0,7,1999813
75696,58,1,1,16,45820,8,1,1996,1,1,564,866,329,0,9,7738401
64567,84,0,1,47,32271,3,1,2002,0,0,1605,3922,155,1,0,6570944
25857,49,1,1,72,14536,7,10,1994,0,0,1526,8164,202,0,5,2932745
33023,44,1,0,57,58299,3,10,2018,0,0,7036,3216,685,0,3,3250540
92133,36,0,1,53,50115,5,8,1997,0,0,3133,2493,879,1,1,9351001
80674,8,0,1,89,54582,10,7,2021,0,0,5726,1576,239,1,5,7174657
67484,39,0,1,18,35709,6,5,1999,1,0,3823,8783,856,0,10,6784630
102854,61,0,1,33,63573,3,8,2015,1,0,1393,9134,224,0,0,9931606
74439,50,1,1,12,56655,4,6,2013,0,0,8722,3606,608,0,1,7254944
99223,10,0,1,41,81024,4,5,2004,1,0,9887,3920,513,1,2,9939467
43487,94,0,0,40,26510,9,4,2014,1,0,2375,6784,353,0,0,3070183
46935,82,1,0,99,29781,5,6,1994,1,0,847,2929,166,1,1,5063152
23094,24,0,1,84,49057,6,3,2001,1,1,6915,2166,243,1,4,1815943
81431,87,0,0,84,73771,8,7,2008,0,0,9128,4915,648,1,0,7934972
81306,49,0,0,24,82003,2,4,2012,1,1,9533,7865,473,1,10,9228186
42687,4,1,1,17,32123,7,9,1993,1,1,6573,7796,577,0,2,3693176
22136,96,1,1,82,56803,10,7,2012,1,1,1924,2390,694,0,4,3233355
18689,5,1,0,29,80373,6,2,2015,0,0,2240,5667,487,1,5,2073696
84287,77,1,0,42,40853,3,10,2020,1,0,2139,3279,848,1,7,9472587
40185,41,1,0,8,22415,7,5,2004,1,1,4970,7180,106,0,4,5312786
11785,35,1,1,55,95199,9,5,2012,0,0,351,7554,482,1,4,855179.2
67126,59,1,1,5,9634,4,2,2012,0,1,4341,8736,559,1,5,6458022
38917,64,0,0,12,50927,6,4,2000,1,1,9495,1048,999,0,1,2791049
16602,56,1,1,100,45031,4,1,2020,1,1,4788,316,587,0,7,1482640
50676,79,0,1,83,81487,9,5,2015,0,0,6116,8177,970,0,1,5482462
99180,27,1,0,33,1541,8,4,2008,0,1,2390,2590,516,0,10,9241099
3293,3,1,1,3,11840,1,8,2014,0,0,9251,169,978,1,0,340829.4
12488,80,0,0,51,40049,9,6,2005,0,0,6862,4415,444,0,1,1749749
5014,98,1,0,30,12240,8,1,2008,1,0,1922,9714,387,0,3,1733847
30085,72,0,1,62,29408,2,1,2019,0,1,3821,4186,348,1,4,2377504
25129,42,0,1,31,57837,8,1,1991,1,1,1222,7433,218,0,1,2466743
63011,12,1,0,18,80347,3,8,2006,0,0,3447,2845,670,1,10,5959972
94405,59,1,0,40,55379,8,3,1994,0,0,2808,9635,494,1,3,8832875
16595,45,1,1,88,61711,1,6,2001,0,0,8916,3910,775,1,3,1780038
9286,59,1,0,49,19292,9,8,1998,1,1,3152,3491,238,0,7,880634.8
12116,18,0,0,41,64943,2,10,2004,1,0,7151,5616,470,1,3,1931738
79304,54,1,0,36,89372,6,5,2016,0,1,5497,6167,872,1,9,7395894
6881,38,1,0,14,98984,4,7,2014,0,0,7767,1842,542,0,1,1064435
86381,55,0,1,50,4947,7,4,2008,1,1,6408,8625,748,1,8,7762950
9432,92,1,0,1,74478,8,1,2009,0,0,7593,2586,520,1,10,998930.9
35981,84,0,0,22,1906,8,7,1993,1,0,2103,9193,859,0,5,3954831
26921,95,0,0,87,87952,6,1,1997,0,0,9933,1563,926,1,8,2255098
34725,72,0,1,49,43397,8,9,1992,1,0,6614,1414,752,1,10,2686763
28321,9,0,1,96,46477,8,4,2013,0,0,1759,2156,665,0,7,2713524
48914,37,1,1,86,84665,9,6,2016,0,0,2302,9038,411,0,6,4885085
76996,13,1,0,86,52020,7,4,2003,0,0,1913,2916,163,0,1,8194083
89777,37,1,1,98,85082,3,2,2000,1,1,5484,6419,122,1,0,9522327
9550,98,0,1,37,95083,2,9,1990,0,1,3714,2551,557,0,2,2274347
97423,2,0,1,44,11926,7,7,2007,1,0,8225,8734,852,0,1,8943502
5421,78,0,0,96,84338,1,3,2007,0,0,6456,7884,712,1,6,497755.7
33953,95,1,0,73,29502,5,10,2010,0,0,517,1825,861,0,0,3148272
42993,83,0,1,97,11070,6,4,1996,0,0,7206,2319,489,1,1,4281999
103881,13,1,0,40,20177,4,5,2002,0,0,8071,5206,701,1,4,9974650
64218,55,0,1,42,33564,3,8,2003,0,0,6775,4975,448,0,6,6751120
81744,92,1,1,29,27895,1,9,2011,1,1,9689,7179,900,0,1,7016835
30309,16,0,0,18,77811,3,2,2013,0,1,3513,1392,563,1,3,2310083
67186,85,1,0,70,13397,8,8,2011,0,0,4388,6604,693,1,9,6743742
42666,19,1,1,2,98096,9,5,2011,1,0,9954,9859,823,1,0,3974108
40212,53,1,0,98,77919,9,6,1996,1,1,7883,8714,137,0,4,4755897
38562,78,1,1,34,90124,8,5,2019,1,1,6857,1567,877,0,9,3999546
50194,3,1,0,89,11183,9,10,1991,1,1,1545,4051,443,1,0,5004357
80741,12,1,1,17,50782,5,2,2014,0,0,5488,4281,175,1,1,8664665
3349,29,0,0,59,62127,10,6,2013,0,1,6817,568,786,0,5,757613.3
111027,72,0,0,77,68457,1,1,1993,0,0,1464,4241,428,0,8,9720565
86143,35,0,1,39,30100,7,6,2010,0,1,824,2170,424,0,2,8390643
66672,85,0,0,28,8928,7,1,2006,1,0,2286,4964,968,1,5,7774041
86291,56,0,0,30,13364,7,6,2011,1,0,6309,2546,336,1,6,8822989
40586,99,0,0,53,20848,1,4,2003,1,1,6536,6725,149,0,0,3848000
52098,36,0,0,47,52920,6,8,2005,0,1,1180,7969,442,1,9,5479129
103856,42,1,1,31,63806,10,9,2005,1,1,4838,1739,535,1,9,9928399
82512,26,0,0,63,96615,1,10,2015,1,1,6578,8672,540,0,6,7716754
77019,67,1,1,58,43295,6,8,2005,0,0,1397,8149,458,0,3,7014590
87434,28,0,1,66,60597,3,5,1996,1,0,4313,1242,133,0,2,8433421
53978,83,0,1,86,78411,10,5,1995,0,0,4550,7609,246,1,0,5963456
35551,67,0,0,26,44249,4,8,2005,0,1,5008,7152,518,1,0,3793269
9551,89,1,1,18,47701,9,3,2001,1,1,1036,5526,356,1,5,1888531
38106,28,1,0,97,26055,4,1,2006,0,0,8041,8084,118,0,1,2838924
57251,42,0,0,18,3478,7,5,1999,1,0,7426,9213,757,1,10,5973891
93958,38,1,0,15,40982,9,8,2008,0,0,4781,5281,354,0,6,8783343
53961,69,1,1,100,6506,7,3,2016,1,1,3810,378,136,0,1,5902791
16890,29,0,0,63,81196,4,2,1996,0,1,9136,3205,365,1,2,630577.6
91593,42,1,0,29,3841,7,2,2021,0,1,5863,4058,635,0,1,8768175
36729,94,0,0,25,9864,5,1,2006,1,1,6959,4906,235,1,3,2533327
20362,20,1,1,7,82060,9,1,1996,1,0,785,5340,322,0,7,1587776
40865,24,0,0,98,80030,8,1,1995,1,0,9526,8248,942,0,10,3255524
68976,11,0,0,29,63180,1,5,2003,1,1,1337,9731,588,0,7,7430153
22380,59,1,1,95,84138,7,10,2009,0,1,6515,5027,837,0,3,2491843
17465,18,1,0,28,62003,6,6,1990,1,1,1561,5983,735,0,4,1346660
75575,83,1,1,63,65843,8,7,2004,0,1,6924,3127,107,1,8,7709335
21819,23,0,0,83,25338,5,7,1994,0,1,8252,8668,209,0,3,2141133
35611,80,0,0,80,8040,1,6,1995,0,0,1274,5675,984,1,5,2789002
79849,66,0,1,68,81910,1,9,2013,1,1,2054,186,551,1,5,9286116
29008,69,1,1,27,93037,3,3,1997,1,1,244,7808,576,0,7,3179107
89290,64,1,0,56,56262,4,6,2010,0,0,1360,263,237,1,1,9522280
32018,27,1,1,100,94691,1,5,1997,1,1,8212,5585,777,1,2,3573572
76733,6,0,1,21,43912,7,1,2005,1,0,5218,6251,562,0,3,7799482
11226,91,1,0,8,57946,5,7,1992,0,1,4886,6859,325,0,4,1403207
77840,14,0,0,37,67654,2,6,2015,1,1,4325,5764,195,0,7,7492285
43728,100,1,1,42,88802,7,7,2008,0,0,5745,1273,146,0,5,3610412
28354,35,0,1,37,72064,9,6,1991,0,1,5165,3601,256,0,3,3498828
48145,24,1,1,7,30287,1,4,1993,1,1,928,8369,824,1,4,3402165
42909,40,0,1,40,3890,3,4,2007,1,1,9446,7432,955,0,0,4750890
40732,64,1,0,67,89635,1,10,2020,0,0,9251,2300,568,0,5,3905644
37696,16,0,1,36,73897,4,1,2002,0,0,5808,5586,989,1,9,3725131
90051,94,0,1,51,62304,8,10,2004,1,0,8436,4823,945,1,5,8849457
79562,96,0,1,58,80424,4,2,2004,1,1,9457,2583,116,0,3,7900777
94093,12,1,0,69,51708,10,5,1997,1,0,1970,9590,511,0,2,9968352
1463,56,1,0,97,13643,8,6,1999,0,1,1418,7786,712,1,1,587222.9
13305,11,0,0,32,4796,6,4,2013,0,0,5840,8571,203,0,1,1554291
61380,16,0,0,13,19738,10,10,1990,0,1,7792,1247,778,1,4,6288159
83940,65,0,0,84,66937,9,9,2016,1,0,2187,3283,769,0,4,8900932
4885,32,0,1,34,80623,1,4,2003,1,0,2239,2795,951,1,7,31747.3
52937,34,1,0,22,58103,2,3,1998,1,0,4340,2690,738,1,6,4324138
40527,98,0,1,47,2866,1,1,2002,0,1,9387,8759,404,1,10,3513990
2503,61,0,0,72,37168,2,1,1994,0,0,8513,5113,587,1,8,661346.4
49011,69,0,0,86,8410,6,9,1996,0,1,3928,7379,925,1,3,4692613
1732,55,1,0,22,64179,2,9,2007,0,0,8070,9026,211,1,6,691617.7
3941,50,0,1,51,66124,10,3,2014,1,0,2714,4720,390,0,0,733993.4
51855,91,1,1,13,85231,5,1,1990,0,0,3263,7543,469,0,3,5314863
41168,96,0,0,43,75898,4,3,1994,0,1,6151,1888,975,0,10,4301612
29149,74,1,1,52,9607,10,9,1991,0,0,9802,894,736,0,9,4066398
86417,3,0,0,51,54642,9,7,1996,1,0,5149,176,284,0,9,8649084
46527,64,1,1,10,50820,9,9,1995,1,0,7069,552,762,1,0,3739212
18259,15,1,1,65,16401,9,4,1995,1,0,6588,9320,245,0,8,1388450
20968,84,1,1,20,92241,9,9,2011,0,1,6733,1473,745,1,6,1253829
123,11,0,0,51,29861,6,5,2005,0,1,6353,9736,860,0,1,80397.5
83907,32,0,0,68,90820,3,2,2001,0,0,455,8767,739,1,3,7742925
62964,95,1,0,34,44417,8,4,2011,0,0,622,4683,339,1,8,5598677
60932,16,0,0,58,16258,7,5,1993,1,0,3300,528,357,0,9,5670996
40662,61,1,1,10,23762,7,3,1995,0,0,7427,5746,547,1,6,3323105
3308,61,1,1,87,31987,7,4,1993,0,1,1270,5682,590,0,9,393559.3
76931,40,1,0,44,83019,4,5,2011,1,1,8949,6510,851,1,10,6681058
95256,25,0,1,83,72034,8,10,2020,1,0,7449,6371,386,0,9,9283075
7330,95,1,1,74,22106,4,9,1990,1,1,7965,8229,695,1,0,428681
61672,3,0,1,62,997,2,5,1990,1,1,1740,8397,537,0,6,6572138
42813,92,0,0,15,92234,10,1,1991,1,0,8257,4243,999,1,0,5014894
84489,62,0,0,23,93585,9,3,2006,1,0,1226,9662,206,1,5,8528061
46136,21,0,0,36,19870,4,5,1999,1,0,6779,1732,438,1,8,5390669
43009,87,0,1,91,70143,4,2,2000,0,0,7958,7785,160,0,1,5660885
81494,37,1,0,28,79020,10,8,2007,0,1,7776,8458,309,1,0,8421658
59744,17,0,0,24,45344,7,1,2013,0,0,789,1481,451,1,1,5761947
24707,80,0,1,20,32205,4,3,2015,0,0,934,3608,354,1,9,2765617
83269,41,0,0,98,51712,4,1,2004,1,1,6907,6416,871,1,0,7993294
47968,15,1,0,58,28197,9,2,2019,1,1,2037,3841,275,0,3,5406771
37259,34,1,1,32,39155,10,4,1995,1,1,9812,1245,375,1,3,3625305
84386,54,1,1,60,90350,2,4,2001,0,1,3029,8805,613,0,6,9353828
21974,5,1,0,64,64114,8,9,2009,1,0,8696,6919,396,1,9,1630158
64454,51,1,0,35,34418,9,9,2021,1,0,3562,4808,603,1,6,6872849
22860,53,1,0,90,9649,4,4,2020,1,1,1199,5240,671,0,8,2350035
76366,80,1,0,20,28102,10,6,1992,0,1,5200,5513,520,0,7,7367345
41052,32,1,1,36,4839,3,8,1993,1,0,648,5911,886,0,3,4653260
69102,35,0,0,90,61970,1,4,1998,1,0,1554,7710,576,0,7,5738420
21611,79,1,0,76,80406,1,4,2009,0,1,8750,4616,682,1,0,1912093
23051,37,1,0,13,25928,3,10,2004,0,0,5688,3570,259,0,3,2103713
16686,30,0,0,46,16251,2,8,1991,0,1,5994,4795,217,1,5,1784451
56467,29,0,0,76,73905,3,8,2010,1,0,5418,5831,827,0,0,5959332
90752,35,0,1,97,59176,9,1,2002,0,1,366,3582,901,0,5,8543827
65290,50,1,0,44,57137,4,6,1998,0,1,8217,3500,450,0,7,6411679
4709,44,1,0,79,80231,4,8,2020,1,1,8776,2454,213,1,10,188483
18390,65,0,0,1,67412,3,10,1996,1,0,8988,7189,183,0,10,1674039
77827,26,1,1,33,6203,9,1,1990,0,0,6392,2493,342,0,8,6887819
51139,57,1,0,17,62341,2,1,2008,0,0,3483,7458,149,0,10,6025850
48611,64,0,0,9,27642,2,7,1994,0,1,3929,151,500,1,6,4516035
27363,40,0,0,81,21422,6,7,2011,1,0,8801,4414,287,0,1,2841026
7860,68,0,0,56,56460,10,5,2012,1,0,3556,4072,177,0,3,1544734
84658,90,0,1,55,6627,8,8,1990,0,1,5340,9491,361,1,8,7243600
34240,32,0,1,18,96256,4,6,2011,1,0,5244,6754,932,0,1,3910302
55675,17,0,1,7,21417,7,10,2002,0,0,4200,5699,158,0,0,4559778
19731,67,0,0,10,66430,9,5,2000,1,0,868,4894,404,0,8,1209527
55300,65,0,1,71,86028,2,9,1994,1,0,3885,6057,380,0,10,5476208
29497,25,0,1,66,92677,9,2,2009,1,0,4239,6223,782,0,2,1834625
94309,91,0,1,24,50437,8,10,2008,1,1,4751,7622,549,1,5,9806125
102622,76,1,1,37,93249,6,4,1998,1,0,1364,3514,823,1,10,9450003
62465,94,0,0,6,62358,2,5,1995,1,1,537,4300,742,0,5,6319414
71503,97,1,0,93,3991,10,2,2017,0,1,9478,6670,445,0,10,7816572
7494,90,0,1,11,11879,2,3,1993,1,0,4233,7138,541,0,8,494787.3
38621,71,1,1,39,36794,1,10,2021,0,0,1789,9426,619,0,3,5050552
45214,99,0,0,56,60025,10,1,2014,0,1,5422,6885,653,1,3,5165591
27374,69,1,1,30,28639,6,7,2017,0,0,6501,9600,946,1,9,2958579
52375,63,1,0,97,85596,3,9,1996,1,0,544,9576,480,0,8,5305702
38692,78,0,0,99,58414,5,8,2012,0,1,7449,2899,457,0,5,4802832
26677,39,0,0,42,59602,8,5,2015,1,1,4237,7894,185,0,4,2442225
27439,29,0,0,22,80147,6,1,1995,1,1,5058,4116,182,0,7,3345597
55167,81,1,0,93,90461,9,7,1993,1,1,9211,8361,763,0,10,5220409
93523,32,0,0,68,54535,8,6,1997,0,1,3347,3894,835,0,6,9860844
4357,36,1,1,86,67591,3,5,2017,1,1,6653,2988,114,0,3,262098.7
64372,25,0,1,79,88592,5,1,2018,0,1,8054,4395,793,0,3,5849436
2964,57,0,0,18,37338,2,8,2011,1,1,9381,2689,382,1,9,195462.1
82019,5,0,0,62,25074,6,4,2005,1,1,4371,5277,478,1,3,7808127
79309,17,1,0,99,79100,4,7,1992,1,1,9406,1683,114,0,8,8184224
74913,32,1,0,61,44802,3,7,1993,1,1,1506,6267,691,1,9,7479417
48401,27,0,1,76,52596,6,4,1993,0,0,1909,5877,170,0,2,5828381
99243,36,0,1,4,39642,3,5,2001,1,1,3245,2202,759,1,3,9060590
34905,93,1,0,30,84874,2,3,2002,0,0,6137,8895,371,1,3,3314746
45364,5,0,0,32,72684,1,3,1995,0,0,8062,1554,161,1,6,4933754
91188,83,1,1,54,29789,7,3,2014,0,1,8163,4437,939,1,9,9757164
46628,93,1,1,58,31528,4,7,2004,0,0,1049,8024,214,0,3,4103364
43492,49,1,1,91,71665,4,4,2012,0,0,5633,4895,624,0,1,3308182
25093,91,0,0,33,63843,1,10,2021,1,1,7653,2448,507,0,6,2578601
72012,60,0,1,9,40253,7,4,1993,0,0,4155,4151,580,1,4,6899988
4563,53,0,1,62,78427,1,9,2016,0,1,4196,2538,210,0,6,134314.6
89035,30,0,0,57,61260,4,7,1998,0,0,8372,8521,991,1,2,9117650
94347,25,1,0,66,6005,3,10,2011,0,0,7338,148,202,0,6,9703945
23947,27,0,1,45,63190,8,9,2006,0,0,2159,3523,118,0,4,2435691
11997,51,1,0,75,19265,2,2,2016,1,1,8758,1125,574,0,0,911310.6
9763,65,0,1,89,51437,3,1,1999,0,1,6845,8727,220,0,9,188069.9
88571,20,0,1,88,29693,2,9,1993,0,1,7804,2741,880,1,7,7942041
45482,1,0,0,98,88878,10,10,2002,0,0,46,6939,521,1,0,5397611
6345,79,0,1,56,86075,1,1,1998,1,0,9291,7433,273,0,9,722953.8
107551,77,0,1,49,22255,4,8,2006,1,0,6432,5861,960,1,7,9939018
8191,68,0,0,82,15488,4,2,1998,1,1,924,7285,753,0,4,1126231
32474,85,0,1,63,72022,2,1,1995,0,1,4258,6587,575,1,2,3666353
31515,78,1,0,14,58483,5,2,2015,0,0,1124,1049,306,1,5,3576010
78876,15,0,0,81,51487,8,3,2007,0,0,2570,956,460,0,8,8252004
47483,73,1,0,80,91275,1,10,2004,0,0,9924,6654,214,1,0,5002080
38125,52,0,0,6,72243,5,8,2009,0,1,1039,6534,925,1,5,3846801
20098,50,0,0,70,41819,4,3,2014,0,0,545,3335,767,0,4,2066846
35210,15,1,1,87,88278,9,4,2019,1,1,9037,5714,359,1,5,2058735
5177,91,1,0,92,36609,9,5,2012,1,1,7864,8011,404,0,2,451781.2
44690,98,0,1,60,9439,10,9,1999,0,0,1393,5790,617,0,7,4457707
6295,47,1,0,96,90146,10,8,2011,1,0,5688,9298,476,0,5,568279.1
85476,62,1,0,24,48529,3,4,2010,0,1,4100,2630,992,0,8,8374722
93136,18,0,0,55,88000,6,4,2021,1,1,5279,5790,412,1,8,8596152
38791,21,0,1,80,51574,4,2,1994,1,1,9901,1846,796,1,8,3806746
64394,54,1,0,72,13462,10,8,2020,1,0,3805,6501,592,0,8,6272599
89169,58,0,1,17,58511,7,9,2010,1,1,7975,8458,647,0,6,7608440
103377,25,1,1,31,24492,9,8,2019,0,0,9789,1023,636,0,8,9666520
1862,46,0,0,86,14570,7,3,2015,1,0,5943,1113,723,1,4,75829.5
60744,78,0,1,39,48037,5,8,2020,1,1,7781,5212,869,0,3,5966735
32042,71,1,0,44,17363,10,3,2005,1,0,6644,8993,152,0,9,3410637
65320,52,0,0,91,8463,1,6,2009,1,1,4683,3729,967,1,3,7159286
60660,26,0,0,16,12354,1,5,2018,0,1,7448,6783,362,1,6,5345011
37529,94,0,0,94,14281,8,3,2009,1,0,1297,2650,593,0,2,3244192
41779,72,0,1,46,7559,7,8,1995,1,0,1081,5174,802,0,1,4837785
38083,18,0,1,70,47421,7,1,2013,0,0,5777,1486,774,1,10,3323440
71036,10,0,0,21,46288,1,1,2013,1,1,896,2936,774,0,7,7463181
53509,20,0,0,9,73848,7,10,1992,0,0,5551,7874,465,0,2,4457998
21216,73,0,1,10,43959,8,9,2007,1,0,3222,2063,981,1,1,2208157
76878,57,0,0,93,3389,3,1,2008,1,1,3571,4468,854,1,4,7115398
32734,43,0,1,31,82532,10,3,1992,1,1,1167,4922,562,1,8,3681682
41009,56,0,1,35,90392,8,1,2000,0,0,1098,3115,833,1,6,4013421
55172,13,1,1,37,63264,8,7,2017,0,1,8424,4959,815,0,7,5704145
1599,51,0,1,3,87772,7,6,2002,1,1,2669,7729,552,1,3,461702.2
45382,6,0,0,11,76009,5,9,1996,0,1,5068,1344,303,0,9,4343646
64808,43,1,0,23,32960,7,7,2005,1,0,8747,7979,809,0,10,7386863
54609,76,0,1,92,36532,5,6,1997,0,0,2118,7311,757,0,1,4660601
35425,3,1,0,4,59721,7,8,2002,1,1,4315,6193,704,0,8,4709047
7018,69,1,1,15,76652,1,7,1996,1,0,379,3121,407,1,10,691297.6
81628,41,0,0,94,44183,5,3,1993,1,0,3040,8278,499,1,7,8869631
93161,80,0,1,82,58263,2,7,2015,0,1,3023,3934,844,0,7,9031777
94771,37,0,0,79,31130,6,3,2004,1,0,6195,8838,400,0,0,8832157
37025,26,0,1,75,4978,7,7,2000,0,0,2197,1052,655,1,6,3713217
29958,37,1,1,41,31750,10,4,2021,1,1,9391,7210,532,1,0,4025549
56885,99,1,1,75,9014,2,8,2020,0,0,4019,4690,311,0,5,4973370
47500,62,1,1,59,6655,9,1,1993,1,0,6698,6296,283,0,6,5034159
49920,31,1,0,96,68937,7,6,2003,1,1,3035,1376,974,1,0,4700740
52017,62,0,0,42,35800,4,8,2018,1,1,3985,1470,693,0,0,5326074
68349,75,0,1,62,6828,3,9,1995,0,1,2304,9343,704,1,4,6854145
10777,7,0,1,55,55679,10,8,2021,0,0,319,3282,864,0,3,398600.1
38614,15,0,1,73,60045,2,3,2000,1,0,6121,2749,463,1,9,3201844
60262,89,0,1,76,16411,6,10,1992,0,1,6292,2856,591,1,10,5181231
36627,100,0,1,73,86580,7,6,2018,1,0,2491,7846,974,0,0,3209790
